Stock,Open,Close,High,Low
SPY,419.17,418.22,420.7,417.62
QQQ,332.51,332.92,334.78,331.79
IWM,221.4,219.28,223.7,219.19
AAPL,127.1,126.92,128.3,126.325
MSFT,250.78,251.76,252.62,250.78
NVDA,624.48,625.83,632.7399,619.3594
XLK,138.61,138.67,139.47,138.34
XLP,71.23,71.24,71.31,70.82
XLY,170.22,170.8,171.54,169.7
XTN,89.96,89.1,91.19,89.055
HYG,87.21,87.21,87.28,87.14
