Stock,Open,Close,High,Low
SPY,434.55,435.5,435.7,433.7
QQQ,361.56,363.945,363.945,361.56
IWM,222.06,218.45,222.06,217.58
AAPL,145.4,146.77,148.18,145.4
MSFT,281.4,286.22,286.3864,281.4
NVDA,194.1,196.03,198.8,192.7817
XLK,151.88,152.99,153.11,151.88
XLP,70.67,70.52,70.74,70.105
XLY,180.87,181.65,181.86,180.42
XTN,82.825,82.26,82.86,82.0
HYG,87.73,87.76,87.85,87.65
