Stock,Open,Close,High,Low
SPY,369.85,369.12,369.85,367.7301
QQQ,305.52,307.31,307.59,305.52
IWM,188.2,188.33,188.95,187.445
AAPL,122.25,123.8,124.555,122.25
MSFT,214.36,214.27,215.5,213.02
NVDA,542.33,544.34,549.16,540.1403
XLK,126.04,126.41,126.76,125.89
XLP,67.63,67.385,67.63,67.05
XLY,158.03,157.7,158.03,156.87
XTN,72.94,72.54,73.185,72.355
HYG,86.85,86.81,86.85,86.675
