Stock,Open,Close,High,Low
SPY,407.38,406.86,407.835,402.22
QQQ,293.72,292.58,293.72,288.36
IWM,186.96,188.08,188.86,184.37
AAPL,148.31,147.73,148.31,145.66
MSFT,254.69,255.05,256.0,249.75
NVDA,171.35,168.84,171.35,164.52
XLK,136.15,135.36,136.15,133.35
XLP,76.84,77.17,77.28,76.19
XLY,146.15,145.98,146.395,144.08
XTN,74.15,74.03,74.48,73.0701
HYG,75.62,75.54,75.62,75.0
