Stock,Open,Close,High,Low
SPY,354.04,356.71,357.56,354.04
QQQ,283.42,289.96,290.23,283.42
IWM,172.7,172.58,173.46,170.86
AAPL,115.97,119.55,119.555,115.97
MSFT,211.01,216.61,218.01,211.01
NVDA,510.8,537.17,537.17,510.8
XLK,118.45,121.295,121.5799,118.45
XLP,66.22,66.775,67.075,66.16
XLY,151.72,153.02,153.76,151.72
XTN,66.4137,65.45,67.1,64.9511
HYG,85.76,85.72,85.93,85.635
