Stock,Open,Close,High,Low
SPY,371.13,368.59,371.84,365.61
QQQ,271.48,270.6,273.6658,268.13
IWM,174.17,171.25,174.17,169.3499
AAPL,143.75,143.93,144.9389,141.56
MSFT,238.5,236.56,239.49,234.335
NVDA,119.67,120.58,123.43,118.41
XLK,121.38,121.07,122.23,119.81
XLP,69.15,68.86,69.6,68.55
XLY,142.7,141.07,142.7,139.63
XTN,67.87,66.78,67.898,66.45
HYG,72.9,72.225,72.9,71.99
