Stock,Open,Close,High,Low
SPY,438.66,437.73,439.8593,437.2
QQQ,362.97,361.01,364.29,360.63
IWM,223.26,221.56,224.08,221.5486
AAPL,143.29,142.885,144.1,142.56
MSFT,294.85,294.85,296.62,293.77
NVDA,210.75,208.2,212.005,207.77
XLK,152.53,151.9,153.21,151.715
XLP,70.13,70.03,70.33,69.92
XLY,183.47,182.58,183.71,182.46
XTN,88.55,88.56,88.91,88.0033
HYG,87.02,86.77,87.04,86.77
