Stock,Open,Close,High,Low
SPY,393.83,393.12,395.6099,392.0
QQQ,281.68,280.42,282.55,278.86
IWM,180.07,179.52,181.4799,179.12
AAPL,142.91,140.969,143.37,140.01
MSFT,245.12,244.34,246.1499,242.22
NVDA,159.87,161.1782,161.82,156.94
XLK,130.26,129.62,130.58,128.67
XLP,75.75,76.07,76.23,75.75
XLY,139.54,138.68,140.17,138.17
XTN,71.75,70.48,71.75,70.48
HYG,74.57,74.96,75.07,74.57
