Stock,Open,Close,High,Low
SPY,322.96,320.8399,322.96,319.26
QQQ,258.01,255.51,258.01,251.45
IWM,148.26,145.91,148.26,145.57
AAPL,371.38,370.72,371.79,357.615
MSFT,202.54,201.48,202.8404,197.54
NVDA,405.19,407.6,414.55,391.33
XLK,106.49,105.21,106.49,103.52
XLP,62.21,62.11,62.83,61.84
XLY,135.3,135.555,136.13,133.93
XTN,55.21,54.68,55.21,54.6
HYG,84.52,84.62,84.695,84.305
