Stock,Open,Close,High,Low
SPY,388.5236,385.69,388.5236,382.15
QQQ,291.1,289.315,291.1,285.64
IWM,181.63,178.9,181.63,176.91
AAPL,152.37,150.55,152.37,148.4102
MSFT,245.38,244.73,245.38,242.0899
NVDA,129.29,132.03,132.1089,126.21
XLK,129.43,128.75,129.43,126.88
XLP,71.16,71.34,71.41,70.9
XLY,159.22,157.96,159.22,155.71
XTN,72.22,69.21,72.22,68.895
HYG,73.95,74.19,74.2,73.38
