Stock,Open,Close,High,Low
SPY,446.6,436.95,446.6,436.43
QQQ,356.04,345.29,356.04,345.049
IWM,206.49,201.23,206.49,200.79
AAPL,172.55,168.78,172.55,168.495
MSFT,299.5,290.63,299.5,290.02
NVDA,265.11,245.21,265.11,241.67
XLK,158.75,153.9,158.75,153.705
XLP,75.31,75.87,76.1,74.9
XLY,186.1,181.02,186.1,180.86
XTN,89.43,87.65,89.43,87.351
HYG,83.12,82.78,83.12,82.71
