Stock,Open,Close,High,Low
SPY,385.36,391.68,393.425,385.36
QQQ,290.69,297.44,297.93,290.69
IWM,173.31,176.58,179.25,173.31
AAPL,150.47,152.5,153.4,150.17
MSFT,253.92,260.52,261.005,253.92
NVDA,229.66,240.7,242.17,229.66
XLK,136.51,139.63,140.14,136.51
XLP,71.47,72.075,72.155,71.43
XLY,138.49,140.87,141.24,138.49
XTN,71.26,71.03,73.32,70.25
HYG,73.04,73.595,73.91,73.04
