Stock,Open,Close,High,Low
SPY,307.05,312.435,315.61,307.05
QQQ,238.75,242.67,244.34,238.75
IWM,140.99,144.24,146.63,140.99
AAPL,342.99,351.9,353.17,342.99
MSFT,188.94,193.5,195.55,188.94
NVDA,366.95,362.57,370.65,353.64
XLK,100.37,102.39,103.39,100.37
XLP,58.79,59.64,60.02,58.79
XLY,126.53,128.99,130.54,126.53
XTN,53.54,54.33,55.65,53.54
HYG,83.24,83.53,84.33,83.24
