Stock,Open,Close,High,Low
SPY,333.89,334.2,336.93,331.022
QQQ,272.34,270.64,275.18,266.9
IWM,150.15,149.16,151.01,147.675
AAPL,113.49,112.13,115.1594,110.03
MSFT,205.37,204.14,208.51,201.3
NVDA,492.47,487.09,505.91,475.895
XLK,113.83,113.02,115.31,111.53
XLP,64.29,64.67,64.96,64.19
XLY,145.85,146.12,147.5,144.69
XTN,60.5892,60.5895,61.0,60.04
HYG,84.28,84.47,84.4899,84.1
