Stock,Open,Close,High,Low
SPY,389.02,386.13,389.02,385.35
QQQ,281.22,277.94,281.22,276.04
IWM,183.16,183.32,184.24,181.55900000000003
AAPL,155.74,153.41,155.74,151.98
MSFT,235.87,232.17,235.87,231.17
NVDA,138.34,134.95,138.38,133.0401
XLK,129.58,127.85,129.58,127.11
XLP,73.17,72.73,73.18,72.555
XLY,144.96,144.0,145.12,142.82
XTN,70.6,70.44,71.015,69.53
HYG,74.55,73.44,74.55,73.42
