Stock,Open,Close,High,Low
SPY,441.76,442.49,442.9,441.76
QQQ,369.67,368.05,369.67,367.51
IWM,222.03,223.4,225.18,222.03
AAPL,147.06,146.1,147.0908,145.632
MSFT,289.52,289.47,289.52,287.99
NVDA,206.37,203.62,206.37,203.46
XLK,154.99,154.85,155.04,154.42
XLP,70.94,70.94,71.23,70.81
XLY,182.25,180.97,182.6,180.83
XTN,83.52,84.12,84.63,83.52
HYG,87.48,87.38,87.52,87.38
