Stock,Open,Close,High,Low
SPY,326.97,330.34,330.89,325.91
QQQ,267.51,272.43,273.045,266.57
IWM,147.92,149.06,149.3,146.58
AAPL,110.08,111.75,112.82,109.1601
MSFT,202.54,207.33,208.0818,202.11
NVDA,500.69,505.72,505.87,486.27
XLK,112.44,114.23,114.51,111.79
XLP,62.83,63.22,63.51,62.81
XLY,141.51,144.48,144.63,141.51
XTN,58.19,58.35,58.64,57.74
HYG,83.61,83.9,83.9499,83.52
