Stock,Open,Close,High,Low
SPY,392.3,392.44,392.625,389.36
QQQ,335.54,333.98,335.54,330.25
IWM,225.83,224.17,225.83,221.0
AAPL,133.19,130.905,133.19,129.5
MSFT,243.7,244.23,244.25,240.97
NVDA,613.21,596.43,613.21,591.322
XLK,138.14,136.895,138.14,135.57
XLP,65.57,65.8,65.945,65.245
XLY,169.58,170.53,170.73,167.78
XTN,78.22,78.33,78.3507,77.0529
HYG,87.64,87.6,87.64,87.44
