Stock,Open,Close,High,Low
SPY,370.17,367.26,371.04,365.9641
QQQ,308.29,301.64,308.34,300.26
IWM,190.8,189.55,192.78,187.94
AAPL,124.38,121.77,125.92,121.07
MSFT,216.01,211.64,216.01,211.23
NVDA,534.0,518.03,536.49,514.7295
XLK,126.81,124.43,127.105,123.95
XLP,67.74,67.51,67.86,67.29
XLY,157.34,157.36,158.45,156.52
XTN,72.76,72.86,73.752,72.0
HYG,86.74,86.601,86.83,86.49
