Stock,Open,Close,High,Low
SPY,400.66,396.46,400.66,393.64599999999996
QQQ,296.82,291.86,296.82,290.05
IWM,189.28,187.52,189.28,185.8
AAPL,149.4,146.755,149.4,145.74
MSFT,254.77,249.35,254.77,248.11
NVDA,236.64,232.94,236.64,229.5235
XLK,138.56,136.14,138.56,135.3
XLP,73.2,72.715,73.2,72.27
XLY,146.16,143.89,146.16,142.68
XTN,77.26,76.28,77.26,75.58
HYG,74.62,74.17,74.62,73.92
