Stock,Open,Close,High,Low
SPY,277.76,279.33,280.02,275.76
QQQ,209.43,213.5,214.369,209.43
IWM,117.8,116.95,118.36,114.57
AAPL,284.43,286.68,288.1975,282.38
MSFT,171.88,176.9,177.27,171.88
NVDA,280.84,295.0,298.94,280.84
XLK,87.03,88.12,88.3,86.65
XLP,59.2,59.61,59.81,58.75
XLY,108.39,109.72,111.0,107.81
XTN,44.68,44.26,44.93,43.43
HYG,80.76,80.67,80.76,79.93
