Stock,Open,Close,High,Low
SPY,292.44,292.64,294.0,289.92
QQQ,224.86,226.74,227.92,223.28
IWM,132.36,131.7,132.9399,129.335
AAPL,310.13,315.26,317.0,307.34
MSFT,184.68,186.725,187.4828,182.89
NVDA,312.5,322.815,324.46,311.21
XLK,94.78,95.5,95.969,93.95
XLP,58.12,58.03,58.49,57.805
XLY,117.26,117.04,117.96,116.08
XTN,48.2,47.73,48.2,47.15
HYG,79.75,79.385,79.75,79.345
