Stock,Open,Close,High,Low
SPY,350.13,347.93,351.93,347.16
QQQ,294.52,292.05,296.33,290.26
IWM,162.7,161.07,163.9,160.95
AAPL,121.1,121.18,123.02,119.6201
MSFT,222.86,220.76,224.19,219.13
NVDA,569.93,563.425,573.475,559.01
XLK,122.67,121.98,123.62,121.12
XLP,66.45,66.11,66.7117,65.84
XLY,155.4,153.63,155.89,153.0001
XTN,61.05,61.57,62.0299,60.97
HYG,85.0,84.78,85.02,84.72
