Stock,Open,Close,High,Low
SPY,339.76,340.9,341.62,338.51
QQQ,280.16,280.25,280.72,278.04
IWM,157.07,160.1287,160.53,157.07
AAPL,116.5,115.085,116.5,114.17
MSFT,210.38,209.75,210.38,207.35
NVDA,545.7,558.75,560.7,545.7
XLK,117.46,117.81,117.99,116.87
XLP,64.53,64.83,65.07,64.53
XLY,150.23,150.83,151.18,149.81
XTN,60.08,60.8063,60.9247,60.08
HYG,84.46,84.57,84.63,84.46
