Stock,Open,Close,High,Low
SPY,439.92,438.35,445.68,436.69
QQQ,340.89,339.59,347.66,338.05
IWM,196.54,197.17,201.65,196.45
AAPL,165.75,167.755,169.86,165.75
MSFT,285.26,282.13,290.71,280.55
NVDA,219.17,215.04,227.165,212.85
XLK,148.57,147.97,151.5,147.36
XLP,78.4,78.41,78.96,78.15
XLY,176.15,176.57,180.46,175.84
XTN,79.31,79.73,80.94,79.31
HYG,79.69,80.3,80.6,79.69
