Stock,Open,Close,High,Low
SPY,290.48,282.48,290.48,281.59
QQQ,218.91,212.545,218.91,211.71
IWM,130.31,125.1701,130.31,123.29
AAPL,293.8,289.06,298.96,286.0
MSFT,179.21,174.63,179.21,174.05
NVDA,292.28,282.41,292.28,280.9127
XLK,91.41,88.8,91.41,88.56
XLP,58.26,57.57,58.43,57.385
XLY,116.6,112.19,116.6,111.39
XTN,48.04,46.47,48.04,46.06
HYG,80.06116,78.7,80.06116,78.61
