Stock,Open,Close,High,Low
SPY,373.87,378.9963,383.77,372.17
QQQ,275.91,282.79,286.7641,275.91
IWM,169.38,171.85,174.055,168.73
AAPL,132.76,135.4,137.2599,132.16
MSFT,244.49,251.49,255.18,244.49
NVDA,158.36,165.3,168.64,158.36
XLK,126.07,128.65,130.56,125.93
XLP,69.54,69.6,70.59,68.86
XLY,137.69,141.56,143.1,137.69
XTN,69.26,70.36,71.27,69.26
HYG,73.58,75.0,75.38,73.58
