Stock,Open,Close,High,Low
SPY,451.56,451.76,453.11,451.55
QQQ,379.95,380.54,382.62,379.95
IWM,225.92,227.4664,228.218,224.88
AAPL,151.83,152.47,154.97,151.83
MSFT,301.88,301.695,305.1733,301.5
NVDA,223.85,224.36,226.96,223.67
XLK,158.86,158.83,160.095,158.77
XLP,72.26,72.63,72.705,72.195
XLY,183.65,183.63,184.62,183.5085
XTN,85.91,86.37,86.69,85.33
HYG,87.81492,87.865,87.95,87.81492
