Stock,Open,Close,High,Low
SPY,476.16,474.725,476.84,474.7
QQQ,400.35,397.47,401.02,397.38
IWM,222.93,222.53,224.09,222.49
AAPL,178.2,177.665,179.23,177.29
MSFT,339.32,336.21,339.32,335.855
NVDA,295.86,293.99,300.19,293.37
XLK,174.72,173.83,174.96,173.81
XLP,76.59,77.11,77.22,76.5
XLY,204.93,204.36,205.81,204.3
XTN,93.97,94.44,94.7573,93.9487
HYG,87.03,87.005,87.115,86.98
