Stock,Open,Close,High,Low
SPY,402.42,402.33,402.89,401.56
QQQ,288.82,286.92,288.82,286.46
IWM,185.19,185.58,186.34,184.67
AAPL,151.07,148.11,151.07,147.15
MSFT,247.58,247.49,248.65,246.82
NVDA,165.19,162.7,165.19,161.76
XLK,134.38,133.6,134.38,133.21
XLP,76.2,76.25,76.3,76.1
XLY,142.55,142.63,143.03,141.88
XTN,73.53,74.08,74.27,73.45
HYG,75.16,75.01,75.16,74.905
