Stock,Open,Close,High,Low
SPY,446.26,450.27,450.64,446.26
QQQ,372.42,376.13,376.52,372.42
IWM,220.2,226.41,227.02,220.2
AAPL,147.54,148.64,148.74,146.8417
MSFT,299.09,299.79,300.87,296.84
NVDA,220.68,226.3897,227.1884,220.68
XLK,156.49,158.02,158.11,156.36
XLP,71.53,71.775,71.905,71.37
XLY,180.2,181.85,182.15,180.2
XTN,85.51,87.03,87.412,85.51
HYG,87.72,87.96,87.99,87.72
