Stock,Open,Close,High,Low
SPY,414.94,419.09,420.31800000000004,414.94
QQQ,327.01,332.46,333.67,327.01
IWM,219.97,221.33,222.44,219.97
AAPL,125.43,127.12,127.935,125.43
MSFT,245.17,250.86,251.14,245.17
NVDA,599.67,624.32,629.77,599.67
XLK,136.19,138.59,139.089,136.19
XLP,71.02,71.2,71.48,70.97
XLY,168.55,170.23,171.02,168.55
XTN,89.22,90.03,90.18,89.19
HYG,87.11,87.205,87.3,87.105
