Stock,Open,Close,High,Low
SPY,396.96,398.47,399.08,393.4401
QQQ,279.05,280.92,281.205,276.29
IWM,185.83,187.02,187.33,184.34
AAPL,133.41,134.68,134.905,131.66
MSFT,238.51,239.12,239.345,234.99
NVDA,165.11,168.98,169.21,161.71
XLK,130.12,130.5,130.6798,128.5999
XLP,74.39,74.73,74.76,74.14
XLY,138.4,139.7,139.83,136.204
XTN,74.75,74.91,74.97,73.64
HYG,76.64,76.635,76.765,76.215
