Stock,Open,Close,High,Low
SPY,302.97,304.83,304.87,299.68
QQQ,229.99,233.42,233.5199,228.79
IWM,139.7,138.99,139.7,136.475
AAPL,318.25,319.07,321.1185,316.52
MSFT,181.4,183.96,184.2699,180.42
NVDA,339.48,354.58,354.59,339.45
XLK,96.75,98.11,98.195,96.25
XLP,59.17,59.355,59.42,58.47
XLY,123.74,124.4,124.62,122.76
XTN,52.06,52.23,52.37,51.5
HYG,82.09,82.43,82.62,81.89
