Stock,Open,Close,High,Low
SPY,320.88,323.25,323.4,320.84
QQQ,255.56,260.13,260.51,255.56
IWM,146.08,147.6,147.69,145.43
AAPL,370.46,379.44,379.54,370.46
MSFT,201.3,203.85,203.97,200.92
NVDA,407.78,417.03,417.67,407.78
XLK,105.2,106.88,106.97,105.2
XLP,62.13,62.43,62.45,61.94
XLY,135.54,136.44,136.69,135.4
XTN,54.6743,54.891000000000005,55.2537,54.48
HYG,84.6,84.81,84.815,84.52
