Stock,Open,Close,High,Low
SPY,390.89,400.95,402.78,390.89
QQQ,294.37,306.74,308.42,294.37
IWM,179.33,183.37,184.25,179.33
AAPL,151.6,156.63,157.2699,151.6
MSFT,251.9,268.64,269.76,251.9
NVDA,165.33,177.88,179.3399,165.33
XLK,134.14,139.84,140.58,134.14
XLP,73.39,73.88,74.09,72.695
XLY,148.48,154.03,154.85,148.48
XTN,70.96,72.8,73.0362,70.96
HYG,76.33,77.15,77.44,76.33
