Stock,Open,Close,High,Low
SPY,427.41,425.33,427.41,420.46
QQQ,334.99,331.23,334.99,326.74
IWM,200.28,199.82,200.28,196.61
AAPL,162.95,158.2724,162.95,156.0
MSFT,288.5,285.27,288.5,280.65
NVDA,230.14,226.53,230.14,218.8408
XLK,149.25,146.53,149.25,144.46
XLP,72.97,72.24,72.97,71.605
XLY,168.79,170.0,170.49,167.33
XTN,83.93,83.93,84.3399,82.59
HYG,82.21,81.51,82.21,81.42
