Stock,Open,Close,High,Low
SPY,352.6,357.68,358.67,352.6
QQQ,299.92,302.77,303.31,297.04
IWM,157.21,158.46,158.972,156.18
AAPL,134.18,131.32,137.515,127.19
MSFT,227.27,231.39,232.85,227.27
NVDA,552.84,573.93,588.38,552.84
XLK,125.91,127.0,127.69,124.83
XLP,65.65,66.85,67.095,65.65
XLY,151.66,153.77,154.13,151.66
XTN,61.0195,61.68,61.755,60.7
HYG,85.15,85.25,85.39,84.95
