Stock,Open,Close,High,Low
SPY,412.17,416.08,416.26,411.37
QQQ,336.41,339.26,339.455,334.04
IWM,217.19,222.59,222.59,215.59
AAPL,133.11,133.48,133.73,131.335
MSFT,258.26,260.51,260.649,257.265
NVDA,606.85,614.37,614.47,604.47
XLK,140.85,142.25,142.3,140.22
XLP,69.92,70.24,70.46,69.92
XLY,175.61,177.94,178.08,174.6
XTN,87.23,87.76,88.08,86.69
HYG,87.01,87.275,87.28,86.96
