Stock,Open,Close,High,Low
SPY,447.26,447.94,448.53,447.26
QQQ,373.23,374.375,374.99,373.23
IWM,219.62,221.74,221.91,219.62
AAPL,149.71,149.63,150.849,149.195
MSFT,304.65,302.66,305.56,302.01
NVDA,219.58,217.93,219.58,215.36
XLK,157.75,157.56,158.11,157.4399
XLP,72.53,71.96,72.53,71.89
XLY,179.91,181.18,181.7,179.91
XTN,84.78,85.58,85.9381,84.78
HYG,87.56,87.65,87.7,87.55
