Stock,Open,Close,High,Low
SPY,326.54,329.94,332.33,326.54
QQQ,269.38,269.81,273.4276,267.0
IWM,153.09,155.86,155.86,153.09
AAPL,108.86,108.49,110.65,107.33
MSFT,202.47,201.96,205.25900000000001,200.12
NVDA,501.36,503.32,513.1869,495.87
XLK,110.86,111.04,112.61,110.08
XLP,62.26,63.21,63.54,62.26
XLY,142.97,143.89,145.33,142.41
XTN,58.57,58.92,59.19,58.5
HYG,83.52098000000001,83.72,83.85,83.49
