Stock,Open,Close,High,Low
SPY,286.67,281.92,287.165,278.98
QQQ,222.12,219.63,224.5996,216.72
IWM,126.97,122.7,126.97,120.43
AAPL,311.41,308.22,315.95,303.3301
MSFT,182.51,180.04,184.04,176.55
NVDA,312.1,311.335,323.0999,303.93
XLK,93.44,91.96,94.209,90.63
XLP,57.55,57.065,57.82,56.69
XLY,114.44,112.61,114.92,111.35
XTN,46.22,44.95,46.22,44.3
HYG,79.29,78.88,79.4,78.745
