Stock,Open,Close,High,Low
SPY,417.39,410.61,417.39,409.53
QQQ,314.38,306.2,314.38,304.96
IWM,188.76,187.13,188.76,185.79
AAPL,151.21,145.38,151.21,144.4724
MSFT,274.58,270.02,274.58,268.42
NVDA,195.92,187.2,195.92,185.25
XLK,143.42,139.99,143.42,139.3469
XLP,74.57,73.82,74.57,73.63
XLY,157.61,153.0,157.61,152.48
XTN,79.29,78.58,79.29,77.85
HYG,79.23,78.64,79.23,78.52
