Stock,Open,Close,High,Low
SPY,389.99,393.54,394.14,389.99
QQQ,305.36,305.8,306.25,302.04
IWM,171.23,173.47,175.34,171.23
AAPL,155.0,157.44,157.7833,154.19
MSFT,279.43,271.99,279.43,269.85
NVDA,257.25,258.91,260.1459,251.31
XLK,143.1445,143.46,143.7,141.82
XLP,71.76534000000001,72.75,72.82,71.76534000000001
XLY,140.9098,141.54,142.39,139.76
XTN,69.01735,68.88,69.83,68.63
HYG,73.37,73.17,73.555,73.07
