Stock,Open,Close,High,Low
SPY,448.98,445.49,451.475,445.3102
QQQ,379.47,376.51,381.945,376.26
IWM,223.81,221.64,225.27,221.54
AAPL,154.07,148.97,155.451,148.745
MSFT,297.25,295.98,299.91,295.4
NVDA,221.77,224.7314,226.23,221.77
XLK,158.19,156.65,159.46,156.48
XLP,72.19,71.89,72.33,71.745
XLY,184.03,182.96,185.17,182.83
XTN,85.36,85.28,86.41,85.28
HYG,87.96,87.83,88.08,87.82
