Stock,Open,Close,High,Low
SPY,410.65,407.06,414.535,405.84
QQQ,304.37,301.59,308.975,300.228
IWM,192.72,189.98,195.12,189.44
AAPL,151.92,150.88,154.255,150.44
MSFT,266.73,263.66,273.57,262.8265
NVDA,222.05,223.3,230.2,221.25
XLK,141.81,141.1,144.24,140.49
XLP,72.62,72.31,73.26,72.205
XLY,150.19,149.89,153.19,149.17
XTN,81.48,78.88,82.01,78.87
HYG,75.85,75.365,76.09,75.29
