Stock,Open,Close,High,Low
SPY,379.2,366.85,379.2,364.116
QQQ,282.8,271.4,282.8,269.29
IWM,171.86,163.95,171.86,162.78
AAPL,135.43,129.89,135.43,129.0812
MSFT,251.76,244.98,251.76,243.04
NVDA,165.27,155.92,165.27,154.011
XLK,128.73,123.42,128.73,122.48
XLP,69.61,69.058,69.61,68.235
XLY,141.56,134.6,141.56,133.04
XTN,70.36,66.95,70.36,66.5663
HYG,75.01,73.78,75.01,73.22
