Stock,Open,Close,High,Low
SPY,458.79,468.02,468.85,458.79
QQQ,386.2,397.84,398.4502,386.2
IWM,219.02,224.08,226.01,219.02
AAPL,165.32,171.21,171.58,165.32
MSFT,326.19,334.82,335.77,326.19
NVDA,300.37,324.44,324.48,300.37
XLK,166.7,172.49,172.73,166.7
XLP,72.83,72.97,73.345,72.82
XLY,201.93,206.56,207.3,201.93
XTN,92.7,93.21,95.0,92.7
HYG,86.38,86.85,87.07,86.38
