Stock,Open,Close,High,Low
SPY,324.12,329.06,330.0,324.12
QQQ,222.38,227.43,227.855,222.38
IWM,162.32,164.795,165.305,162.32
AAPL,308.66,318.91,319.64,308.66
MSFT,174.38,180.09,180.6398,174.38
NVDA,240.33,247.04,247.86,240.33
XLK,96.59,99.13,99.32,96.59
XLP,63.18,63.545,63.99,63.18
XLY,126.21,128.43,128.94,126.21
XTN,63.4225,64.8559,64.8559,63.4225
HYG,87.15,87.675,87.685,87.15
