Stock,Open,Close,High,Low
SPY,291.97,297.01,297.87,291.97
QQQ,226.86,231.39,231.75,226.86
IWM,130.06,133.96,134.97,130.06
AAPL,313.14,319.2,319.52,313.14
MSFT,183.63,185.68,185.7999,183.63
NVDA,352.22,358.8,361.5751,352.22
XLK,95.41,97.49,97.67,95.41
XLP,57.23,57.88,57.94,57.23
XLY,119.42,121.01,121.41,119.42
XTN,47.59,48.78,49.4429,47.59
HYG,80.2,81.05,81.23,80.2
