Stock,Open,Close,High,Low
SPY,410.28,416.33,417.49,410.28
QQQ,319.34,326.1899,327.31,319.34
IWM,215.75,220.97,221.39,215.75
AAPL,124.97,127.37,127.82,124.97
MSFT,243.03,248.0001,249.18,243.03
NVDA,546.61,569.7799,573.03,546.61
XLK,133.05,135.88,136.445,133.05
XLP,70.6,70.89,71.33,70.6
XLY,167.83,170.76,171.1,167.83
XTN,89.27,91.31,91.4682,89.27
HYG,86.93,87.18,87.205,86.93
