Stock,Open,Close,High,Low
SPY,357.78,355.35,357.78,355.35
QQQ,292.38,290.335,293.065,290.335
IWM,177.31,177.49,177.93,175.841
AAPL,118.64,117.3,118.76,117.3
MSFT,212.42,210.31,213.28,210.31
NVDA,537.61,522.89,539.74,522.89
XLK,121.36,120.1,121.5,120.1
XLP,66.92,66.488,67.11,66.44
XLY,154.5,153.69,154.76,153.69
XTN,68.51,67.51,68.51,67.355
HYG,86.08,85.92,86.08,85.855
