Stock,Open,Close,High,Low
SPY,417.26,415.02,417.26,413.8
QQQ,342.01,338.74,342.01,336.91
IWM,224.65,221.66,224.65,220.01
AAPL,134.16,134.835,135.45,133.36
MSFT,260.74,258.68,261.47,257.845
NVDA,636.5,614.26,636.5,609.445
XLK,143.3,142.03,143.32,141.26
XLP,69.81,69.51,69.96,69.32
XLY,179.87,177.76,179.87,177.29
XTN,89.49,88.4793,89.49,88.0
HYG,87.3,87.17,87.3,87.12
