Stock,Open,Close,High,Low
SPY,404.75,405.72,408.15,403.5
QQQ,293.34,296.2,298.24,291.95
IWM,188.56,189.57,190.3,187.81
AAPL,143.96,145.93,147.2,143.29
MSFT,248.0,248.255,249.8155,246.83
NVDA,198.02,203.72,206.24,194.38
XLK,136.13,136.68,137.66,135.24
XLP,73.07,72.85,73.19,72.505
XLY,144.61,147.93,149.03,144.61
XTN,75.37,76.47,76.91,75.1
HYG,76.39,76.14,76.39,76.045
