Stock,Open,Close,High,Low
SPY,392.24,390.72,394.0799,388.42
QQQ,295.17,293.0,296.52,290.88
IWM,180.09,178.36,181.03,177.55
AAPL,155.81,154.47,157.04,153.737
MSFT,256.06,253.34,257.73,251.955
NVDA,136.47,134.53,137.78,133.5501
XLK,132.85,131.96,133.59,131.11
XLP,72.56,72.17,73.178,72.05
XLY,155.49,155.13,156.485,152.85
XTN,71.93,71.81,72.21,71.14
HYG,74.31,74.15,74.38,73.86
