Stock,Open,Close,High,Low
SPY,311.5,298.49,311.5,298.4
QQQ,216.48,206.27,216.48,206.22
IWM,154.5,149.37,155.0,148.84
AAPL,292.65,274.71,292.65,273.85
MSFT,170.17,158.74,170.17,158.37
NVDA,267.65,253.65,267.65,248.92
XLK,92.7,87.99,92.7,87.975
XLP,61.67,59.25,61.67,59.24
XLY,121.49,116.85,121.49,116.83
XTN,58.25,55.82,58.25,55.1
HYG,86.86,85.715,86.86,85.52
