Stock,Open,Close,High,Low
SPY,426.17,435.55,435.55,424.88
QQQ,328.15,340.4,340.4,328.15
IWM,195.78,201.78,201.87,195.78
AAPL,155.09,159.58,159.73,154.5121
MSFT,287.15,294.38,294.41,283.25
NVDA,229.73,244.95,245.925,229.73
XLK,146.14,150.89,150.89,145.66
XLP,73.43,73.49,73.88,72.46
XLY,169.43,175.12,175.12,169.43
XTN,83.87,88.08,88.08,83.87
HYG,80.57,81.7,81.74,80.555
