Stock,Open,Close,High,Low
SPY,415.62,415.52,417.62,414.95
QQQ,330.14,328.81,333.09,328.25
IWM,223.29,222.35,224.53,221.4
AAPL,127.85,128.06,130.42,127.85
MSFT,247.79,246.48,249.48,245.82
NVDA,574.05,577.97,592.42,574.05
XLK,136.81,136.43,138.11,136.22
XLP,69.79,69.71,69.87,69.45
XLY,176.21,175.63,177.71,175.36
XTN,89.75,90.31,90.89,89.695
HYG,87.13,87.3,87.32,87.08
