Stock,Open,Close,High,Low
SPY,408.67,407.63,408.67,405.9
QQQ,319.07,315.81,319.07,314.08
IWM,175.35,173.6,175.35,172.53
AAPL,165.63,163.75,165.63,161.8001
MSFT,287.18,284.35,287.18,282.95
NVDA,274.53,268.719,274.53,264.04
XLK,149.94,148.215,149.94,147.16
XLP,74.95,75.3,75.63,74.95
XLY,147.93,144.9,147.93,144.59
XTN,70.56,69.82,70.56,69.111
HYG,74.93,74.505,74.94,74.42
