Stock,Open,Close,High,Low
SPY,342.01,343.45,346.87,342.01
QQQ,283.8,284.53,287.58,282.97
IWM,160.41,160.7,162.44,160.35
AAPL,115.98,117.48,118.98,115.7
MSFT,214.22,214.55,217.315,213.14
NVDA,539.91,546.17,551.99,539.91
XLK,118.9,119.31,120.57,118.58
XLP,65.31,65.26,66.08,65.112
XLY,150.97,152.18,154.05,150.97
XTN,60.5446,61.72,62.148999999999994,60.5446
HYG,84.33,84.61,84.77,84.33
