Stock,Open,Close,High,Low
SPY,422.14,413.46,422.14,412.405
QQQ,322.86,314.43,322.86,313.54
IWM,194.65,190.63,194.65,190.01
AAPL,171.52,167.62,171.52,167.145
MSFT,286.15,277.83,286.15,277.24
NVDA,178.49,170.36,178.49,169.68
XLK,148.11,144.04,148.11,143.62
XLP,76.91,76.14,76.91,76.0
XLY,167.53,162.91,167.53,162.535
XTN,77.59,75.92,77.59,75.745
HYG,76.95,76.1,76.95,76.04
