Stock,Open,Close,High,Low
SPY,304.09,307.37,307.63,301.31
QQQ,243.71,246.14,246.33,241.19
IWM,138.36,140.48,140.56,136.34
AAPL,360.06,364.81,365.0,357.6
MSFT,197.84,200.415,200.56,195.4675
NVDA,369.42,379.83,380.07,367.371
XLK,102.27,103.6,103.68,101.33
XLP,57.91,58.35,58.39,57.52
XLY,126.55,126.76,126.85,124.78
XTN,51.11,51.5,51.53,50.01
HYG,82.09,82.12,82.17,81.5
