Stock,Open,Close,High,Low
SPY,437.86,443.14,444.87,437.86
QQQ,369.57,372.97,374.005,369.57
IWM,220.9,224.81,225.645,220.9
AAPL,145.85,146.83,147.075,145.65
MSFT,298.58,299.54,300.89,297.57
NVDA,219.41,224.82,225.34,219.09
XLK,154.53,156.6,156.97,154.53
XLP,70.33,70.59,70.91,70.33
XLY,182.36,184.16,184.99,182.36
XTN,85.77,87.46,87.76,85.77
HYG,88.0,88.04,88.16,87.96
