Stock,Open,Close,High,Low
SPY,476.87,477.47,478.475,475.96
QQQ,401.61,401.6,402.99,399.17
IWM,222.75,223.01,223.4901,221.28
AAPL,179.29,179.37,180.6098,178.17
MSFT,341.25,341.96,344.27,339.7
NVDA,303.22,300.0,305.28,293.76
XLK,175.73,175.87,176.57,175.0
XLP,76.48,76.81,77.015,76.43
XLY,205.26,205.67,206.15,204.42
XTN,94.31,94.15,94.378,93.8421
HYG,87.21,87.07,87.21,87.05
